field,journal,year,n_graphs,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,log_offset,year_centered,JCR_Abbrev,JID,num_articles,p_bar,p_informative,p_total,All_Fields
physiology scie,chronobiology international,2017,126,33,17,44,0,0,0.231111721,-0.994935106,CHRONOBIOL INT,197,44,0.75,0.38636363636363635,44,BIOLOGY; PHYSIOLOGY
physiology scie,chronobiology international,2018,162,57,28,72,0,0,0.482426149,0.005064894,CHRONOBIOL INT,197,72,0.7916666666666666,0.3888888888888889,72,BIOLOGY; PHYSIOLOGY
physiology scie,chronobiology international,2019,150,33,31,57,0,0,0.405465108,1.005064894,CHRONOBIOL INT,197,57,0.5789473684210527,0.543859649,57,BIOLOGY; PHYSIOLOGY
physiology scie,chronobiology international,2020,150,37,23,56,0,0,0.405465108,2.005064894,CHRONOBIOL INT,197,56,0.6607142857142857,0.4107142857142857,56,BIOLOGY; PHYSIOLOGY
physiology scie,chronobiology international,2021,138,40,30,59,0,0,0.322083499,3.005064894,CHRONOBIOL INT,197,59,0.6779661016949152,0.5084745762711864,59,BIOLOGY; PHYSIOLOGY
physiology scie,chronobiology international,2022,136,37,25,55,0,0,0.3074847,4.005064894,CHRONOBIOL INT,197,55,0.6727272727272727,0.45454545454545453,55,BIOLOGY; PHYSIOLOGY
physiology scie,chronobiology international,2023,118,18,28,41,0,0,0.165514438,5.005064894,CHRONOBIOL INT,197,41,0.43902439024390244,0.6829268292682927,41,BIOLOGY; PHYSIOLOGY
physiology scie,chronobiology international,2024,117,24,29,48,0,0,0.157003749,6.005064894,CHRONOBIOL INT,197,48,0.5,0.6041666666666666,48,BIOLOGY; PHYSIOLOGY
physiology scie,chronobiology international,2025,161,30,44,67,0,0,0.476234179,7.005064894,CHRONOBIOL INT,197,67,0.44776119402985076,0.6567164179104478,67,BIOLOGY; PHYSIOLOGY
physiology scie,clinical & experimental pharmacology & physiology,2010,148,108,7,112,0,0,0.392042088,-7.994935106,,,112,0.9642857142857143,0.0625,112,
physiology scie,clinical & experimental pharmacology & physiology,2011,89,73,2,73,0,0,-0.116533816,-6.994935106,,,73,1,0.02739726,73,
physiology scie,clinical & experimental pharmacology & physiology,2012,79,64,5,66,0,0,-0.235722334,-5.994935106,,,66,0.9696969696969697,0.075757576,66,
physiology scie,clinical & experimental pharmacology & physiology,2013,64,45,13,52,0,0,-0.446287103,-4.994935106,,,52,0.8653846153846154,0.25,52,
physiology scie,clinical & experimental pharmacology & physiology,2014,109,79,9,84,0,0,0.086177696,-3.994935106,,,84,0.9404761904761905,0.10714285714285714,84,
physiology scie,clinical & experimental pharmacology & physiology,2015,137,103,20,112,0,0,0.31481074,-2.994935106,,,112,0.9196428571428571,0.17857142857142858,112,
physiology scie,clinical & experimental pharmacology & physiology,2016,116,93,33,103,0,0,0.148420005,-1.994935106,,,103,0.9029126213592233,0.32038834951456313,103,
physiology scie,clinical & experimental pharmacology & physiology,2017,123,101,35,111,0,0,0.207014169,-0.994935106,,,111,0.9099099099099099,0.3153153153153153,111,
physiology scie,clinical & experimental pharmacology & physiology,2018,119,98,24,104,0,0,0.173953307,0.005064894,,,104,0.9423076923076923,0.23076923076923078,104,
physiology scie,clinical & experimental pharmacology & physiology,2019,103,88,27,94,0,0,0.029558802,1.005064894,,,94,0.9361702127659575,0.2872340425531915,94,
physiology scie,clinical & experimental pharmacology & physiology,2020,171,147,55,158,0,0,0.536493371,2.005064894,,,158,0.930379747,0.34810126582278483,158,
physiology scie,clinical & experimental pharmacology & physiology,2021,141,103,43,121,0,0,0.343589704,3.005064894,,,121,0.8512396694214877,0.35537190082644626,121,
physiology scie,clinical & experimental pharmacology & physiology,2022,105,85,44,97,0,0,0.048790164,4.005064894,,,97,0.8762886597938144,0.4536082474226804,97,
physiology scie,clinical & experimental pharmacology & physiology,2023,81,62,34,71,0,0,-0.210721031,5.005064894,,,71,0.8732394366197183,0.4788732394366197,71,
physiology scie,clinical & experimental pharmacology & physiology,2024,71,44,37,64,0,0,-0.342490309,6.005064894,,,64,0.6875,0.578125,64,
physiology scie,clinical & experimental pharmacology & physiology,2025,72,44,31,58,0,0,-0.328504067,7.005064894,,,58,0.7586206896551724,0.5344827586206896,58,
physiology scie,clinical physiology & functional imaging,2010,64,13,11,22,0,0,-0.446287103,-7.994935106,,,22,0.5909090909090909,0.5,22,
physiology scie,clinical physiology & functional imaging,2011,67,15,11,25,0,0,-0.400477567,-6.994935106,,,25,0.6,0.44,25,
physiology scie,clinical physiology & functional imaging,2012,66,13,2,15,0,0,-0.415515444,-5.994935106,,,15,0.8666666666666667,0.13333333333333333,15,
physiology scie,clinical physiology & functional imaging,2013,58,19,5,24,0,0,-0.544727175,-4.994935106,,,24,0.7916666666666666,0.20833333333333334,24,
physiology scie,clinical physiology & functional imaging,2014,53,17,5,21,0,0,-0.634878272,-3.994935106,,,21,0.8095238095238095,0.23809523809523808,21,
physiology scie,clinical physiology & functional imaging,2015,58,21,9,29,0,0,-0.544727175,-2.994935106,,,29,0.7241379310344828,0.3103448275862069,29,
physiology scie,clinical physiology & functional imaging,2016,61,16,11,24,0,0,-0.494296322,-1.994935106,,,24,0.6666666666666666,0.4583333333333333,24,
physiology scie,clinical physiology & functional imaging,2017,97,24,14,38,0,0,-0.030459207,-0.994935106,,,38,0.631578947,0.3684210526315789,38,
physiology scie,clinical physiology & functional imaging,2018,116,28,17,39,0,0,0.148420005,0.005064894,,,39,0.717948718,0.4358974358974359,39,
physiology scie,clinical physiology & functional imaging,2019,43,6,10,15,0,0,-0.84397007,1.005064894,,,15,0.4,0.6666666666666666,15,
physiology scie,clinical physiology & functional imaging,2020,40,6,5,10,0,0,-0.916290732,2.005064894,,,10,0.6,0.5,10,
physiology scie,clinical physiology & functional imaging,2021,50,6,11,17,0,0,-0.693147181,3.005064894,,,17,0.35294117647058826,0.6470588235294118,17,
physiology scie,clinical physiology & functional imaging,2022,44,4,11,15,0,0,-0.820980552,4.005064894,,,15,0.26666666666666666,0.7333333333333333,15,
physiology scie,clinical physiology & functional imaging,2023,47,6,8,13,0,0,-0.755022584,5.005064894,,,13,0.46153846153846156,0.6153846153846154,13,
physiology scie,clinical physiology & functional imaging,2024,42,4,13,15,0,0,-0.867500568,6.005064894,,,15,0.26666666666666666,0.8666666666666667,15,
physiology scie,clinical physiology & functional imaging,2025,57,7,13,18,0,0,-0.562118918,7.005064894,,,18,0.3888888888888889,0.7222222222222222,18,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2010,167,111,10,114,0,0,0.512823626,-7.994935106,,,114,0.9736842105263158,0.087719298,114,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2011,172,116,17,124,0,0,0.542324291,-6.994935106,,,124,0.9354838709677419,0.13709677419354838,124,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2012,159,104,22,115,0,0,0.463734016,-5.994935106,,,115,0.9043478260869565,0.19130434782608696,115,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2013,203,141,22,150,0,0,0.708035793,-4.994935106,,,150,0.94,0.14666666666666667,150,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2014,119,88,18,94,0,0,0.173953307,-3.994935106,,,94,0.9361702127659575,0.19148936170212766,94,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2015,195,143,24,156,0,0,0.667829373,-2.994935106,,,156,0.9166666666666666,0.15384615384615385,156,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2016,132,93,12,98,0,0,0.277631737,-1.994935106,,,98,0.9489795918367347,0.12244897959183673,98,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2017,166,113,24,127,0,0,0.506817602,-0.994935106,,,127,0.88976378,0.1889763779527559,127,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2018,92,74,19,81,0,0,-0.083381609,0.005064894,,,81,0.9135802469135802,0.2345679012345679,81,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2019,167,120,31,136,0,0,0.512823626,1.005064894,,,136,0.8823529411764706,0.22794117647058823,136,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2020,127,71,46,102,0,0,0.2390169,2.005064894,,,102,0.696078431,0.45098039215686275,102,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2021,130,72,48,108,0,0,0.262364264,3.005064894,,,108,0.6666666666666666,0.4444444444444444,108,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2022,132,78,40,107,0,0,0.277631737,4.005064894,,,107,0.7289719626168224,0.37383177570093457,107,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2023,94,50,30,71,0,0,-0.061875404,5.005064894,,,71,0.704225352,0.4225352112676056,71,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2024,126,65,49,102,0,0,0.231111721,6.005064894,,,102,0.6372549019607843,0.4803921568627451,102,
physiology scie,comparative biochemistry & physiology a molecular & integrative physiology,2025,137,60,81,117,0,0,0.31481074,7.005064894,,,117,0.5128205128205128,0.6923076923076923,117,
physiology scie,conservation physiology,2013,30,11,5,15,0,0,-1.203972804,-4.994935106,CONSERV PHYSIOL,194,15,0.7333333333333333,0.3333333333333333,15,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2014,61,18,17,34,0,0,-0.494296322,-3.994935106,CONSERV PHYSIOL,194,34,0.5294117647058824,0.5,34,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2015,62,18,17,31,0,0,-0.478035801,-2.994935106,CONSERV PHYSIOL,194,31,0.5806451612903226,0.5483870967741935,31,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2016,79,29,24,47,0,0,-0.235722334,-1.994935106,CONSERV PHYSIOL,194,47,0.6170212765957447,0.5106382978723404,47,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2017,59,23,21,37,0,0,-0.527632742,-0.994935106,CONSERV PHYSIOL,194,37,0.6216216216216216,0.5675675675675675,37,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2018,64,22,20,36,0,0,-0.446287103,0.005064894,CONSERV PHYSIOL,194,36,0.6111111111111112,0.5555555555555556,36,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2019,96,31,43,67,0,0,-0.040821995,1.005064894,CONSERV PHYSIOL,194,67,0.4626865671641791,0.6417910447761194,67,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2020,121,27,59,78,0,0,0.19062036,2.005064894,CONSERV PHYSIOL,194,78,0.34615384615384615,0.7564102564102564,78,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2021,107,14,45,54,0,0,0.067658648,3.005064894,CONSERV PHYSIOL,194,54,0.25925925925925924,0.8333333333333334,54,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2022,71,14,26,34,0,0,-0.342490309,4.005064894,CONSERV PHYSIOL,194,34,0.4117647058823529,0.7647058823529411,34,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2023,107,16,54,61,0,0,0.067658648,5.005064894,CONSERV PHYSIOL,194,61,0.26229508196721313,0.8852459016393442,61,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2024,90,12,44,51,0,0,-0.105360516,6.005064894,CONSERV PHYSIOL,194,51,0.23529411764705882,0.8627450980392157,51,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,conservation physiology,2025,83,9,48,54,0,0,-0.186329578,7.005064894,CONSERV PHYSIOL,194,54,0.16666666666666666,0.8888888888888888,54,BIODIVERSITY CONSERVATION; ECOLOGY; ENVIRONMENTAL SCIENCES; PHYSIOLOGY
physiology scie,european journal of applied physiology,2010,373,163,42,191,0,0,1.316408234,-7.994935106,EUR J APPL PHYSIOL,186,191,0.8534031413612565,0.2198952879581152,191,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2011,290,136,23,147,0,0,1.064710737,-6.994935106,EUR J APPL PHYSIOL,186,147,0.9251700680272109,0.1564625850340136,147,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2012,412,180,42,203,0,0,1.415853163,-5.994935106,EUR J APPL PHYSIOL,186,203,0.8866995073891626,0.20689655172413793,203,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2013,279,137,26,153,0,0,1.026041596,-4.994935106,EUR J APPL PHYSIOL,186,153,0.8954248366013072,0.16993464052287582,153,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2014,229,110,35,136,0,0,0.828551818,-3.994935106,EUR J APPL PHYSIOL,186,136,0.8088235294117647,0.25735294117647056,136,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2015,241,112,40,141,0,0,0.879626748,-2.994935106,EUR J APPL PHYSIOL,186,141,0.7943262411347518,0.28368794326241137,141,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2016,214,105,42,129,0,0,0.760805829,-1.994935106,EUR J APPL PHYSIOL,186,129,0.813953488,0.32558139534883723,129,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2017,221,92,43,123,0,0,0.792992516,-0.994935106,EUR J APPL PHYSIOL,186,123,0.7479674796747967,0.34959349593495936,123,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2018,225,99,52,130,0,0,0.810930216,0.005064894,EUR J APPL PHYSIOL,186,130,0.7615384615384615,0.4,130,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2019,220,88,58,131,0,0,0.78845736,1.005064894,EUR J APPL PHYSIOL,186,131,0.6717557251908397,0.44274809160305345,131,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2020,217,83,75,141,0,0,0.774727168,2.005064894,EUR J APPL PHYSIOL,186,141,0.5886524822695035,0.5319148936170213,141,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2021,236,75,84,139,0,0,0.858661619,3.005064894,EUR J APPL PHYSIOL,186,139,0.539568345,0.604316547,139,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2022,167,42,77,107,0,0,0.512823626,4.005064894,EUR J APPL PHYSIOL,186,107,0.3925233644859813,0.719626168,107,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2023,185,34,100,120,0,0,0.615185639,5.005064894,EUR J APPL PHYSIOL,186,120,0.2833333333333333,0.8333333333333334,120,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2024,257,63,124,171,0,0,0.943905899,6.005064894,EUR J APPL PHYSIOL,186,171,0.3684210526315789,0.7251461988304093,171,PHYSIOLOGY; SPORT SCIENCES
physiology scie,european journal of applied physiology,2025,400,86,219,271,0,0,1.386294361,7.005064894,EUR J APPL PHYSIOL,186,271,0.3173431734317343,0.8081180811808119,271,PHYSIOLOGY; SPORT SCIENCES
physiology scie,experimental physiology,2010,87,58,11,62,1,1,-0.139262067,-7.994935106,EXP PHYSIOL,196,62,0.9354838709677419,0.1774193548387097,62,PHYSIOLOGY
physiology scie,experimental physiology,2011,101,75,11,82,1,2,0.009950331,-6.994935106,EXP PHYSIOL,196,82,0.9146341463414634,0.13414634146341464,82,PHYSIOLOGY
physiology scie,experimental physiology,2012,100,82,14,87,1,3,0,-5.994935106,EXP PHYSIOL,196,87,0.9425287356321839,0.16091954022988506,87,PHYSIOLOGY
physiology scie,experimental physiology,2013,129,97,12,105,1,4,0.254642218,-4.994935106,EXP PHYSIOL,196,105,0.9238095238095239,0.11428571428571428,105,PHYSIOLOGY
physiology scie,experimental physiology,2014,111,70,24,82,1,5,0.104360015,-3.994935106,EXP PHYSIOL,196,82,0.8536585365853658,0.2926829268292683,82,PHYSIOLOGY
physiology scie,experimental physiology,2015,33,26,7,32,1,6,-1.108662625,-2.994935106,EXP PHYSIOL,196,32,0.8125,0.21875,32,PHYSIOLOGY
physiology scie,experimental physiology,2016,1,1,0,1,1,7,-4.605170186,-1.994935106,EXP PHYSIOL,196,1,1,0,1,PHYSIOLOGY
physiology scie,experimental physiology,2017,1,1,1,1,1,8,-4.605170186,-0.994935106,EXP PHYSIOL,196,1,1,1,1,PHYSIOLOGY
physiology scie,experimental physiology,2021,1,1,0,1,1,10,-4.605170186,3.005064894,EXP PHYSIOL,196,1,1,0,1,PHYSIOLOGY
physiology scie,experimental physiology,2022,77,9,60,65,1,11,-0.261364764,4.005064894,EXP PHYSIOL,196,65,0.13846153846153847,0.9230769230769231,65,PHYSIOLOGY
physiology scie,experimental physiology,2023,100,9,81,85,1,12,0,5.005064894,EXP PHYSIOL,196,85,0.10588235294117647,0.9529411764705882,85,PHYSIOLOGY
physiology scie,experimental physiology,2024,125,14,91,92,1,13,0.223143551,6.005064894,EXP PHYSIOL,196,92,0.15217391304347827,0.9891304347826086,92,PHYSIOLOGY
physiology scie,experimental physiology,2025,253,35,175,188,1,14,0.928219303,7.005064894,EXP PHYSIOL,196,188,0.18617021276595744,0.9308510638297872,188,PHYSIOLOGY
physiology scie,experimental physiology,2026,16,4,11,12,1,15,-1.832581464,8.005064894,EXP PHYSIOL,196,12,0.3333333333333333,0.9166666666666666,12,PHYSIOLOGY
physiology scie,frontiers in physiology,2010,41,15,4,17,0,0,-0.891598119,-7.994935106,FRONT PHYSIOL,167,17,0.8823529411764706,0.23529411764705882,17,PHYSIOLOGY
physiology scie,frontiers in physiology,2011,105,32,14,42,0,0,0.048790164,-6.994935106,FRONT PHYSIOL,167,42,0.7619047619047619,0.3333333333333333,42,PHYSIOLOGY
