JCR Abbreviation	year	has_bar	has_informative	has_bar_or_informative	journal	Publisher	Policy	Policy_date	All_Fields
NEUROPHYSIOL CLIN	2018.0	5	0	5	Neurophysiologie clinique = Clinical neurophysiology	ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHYSIOLOGY
NEUROPHYSIOL CLIN	2019.0	8	3	11	Neurophysiologie clinique = Clinical neurophysiology	ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHYSIOLOGY
NEUROPHYSIOL CLIN	2020.0	7	5	12	Neurophysiologie clinique = Clinical neurophysiology	ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHYSIOLOGY
NEUROPHYSIOL CLIN	2021.0	10	9	18	Neurophysiologie clinique = Clinical neurophysiology	ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHYSIOLOGY
NEUROPHYSIOL CLIN	2022.0	8	7	14	Neurophysiologie clinique = Clinical neurophysiology	ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHYSIOLOGY
NEUROPHYSIOL CLIN	2023.0	5	11	16	Neurophysiologie clinique = Clinical neurophysiology	ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHYSIOLOGY
NEUROPHYSIOL CLIN	2024.0	3	12	14	Neurophysiologie clinique = Clinical neurophysiology	ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHYSIOLOGY
NEUROPHYSIOL CLIN	2025.0	0	5	5	Neurophysiologie clinique = Clinical neurophysiology	ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHYSIOLOGY
NEUROTHERAPEUTICS	2010.0	0	0	0	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2011.0	5	1	5	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2012.0	13	2	13	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2013.0	8	2	8	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2014.0	11	1	11	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2015.0	14	1	14	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2016.0	15	6	17	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2017.0	17	7	18	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2018.0	19	8	22	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2019.0	27	20	39	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2020.0	55	31	67	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2021.0	68	63	100	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2022.0	38	36	52	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2023.0	30	45	55	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2024.0	31	50	63	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NEUROTHERAPEUTICS	2025.0	62	106	130	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	ELSEVIER SCIENCE INC	0.0		CLINICAL NEUROLOGY; NEUROSCIENCES; PHARMACOLOGY & PHARMACY
NPJ BREAST CANCER	2015.0	2	3	3	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ BREAST CANCER	2016.0	5	5	7	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ BREAST CANCER	2017.0	14	14	20	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ BREAST CANCER	2018.0	5	11	13	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ BREAST CANCER	2019.0	8	15	18	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ BREAST CANCER	2020.0	10	26	28	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ BREAST CANCER	2021.0	35	75	84	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ BREAST CANCER	2022.0	31	60	70	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ BREAST CANCER	2023.0	21	30	40	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ BREAST CANCER	2024.0	15	40	45	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ BREAST CANCER	2025.0	29	70	78	NPJ breast cancer	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ GENOM MED	2016.0	7	6	11	NPJ genomic medicine	NATURE PORTFOLIO	1.0	2013	GENETICS & HEREDITY
NPJ GENOM MED	2017.0	10	15	19	NPJ genomic medicine	NATURE PORTFOLIO	1.0	2013	GENETICS & HEREDITY
NPJ GENOM MED	2018.0	7	10	13	NPJ genomic medicine	NATURE PORTFOLIO	1.0	2013	GENETICS & HEREDITY
NPJ GENOM MED	2019.0	7	7	10	NPJ genomic medicine	NATURE PORTFOLIO	1.0	2013	GENETICS & HEREDITY
NPJ GENOM MED	2020.0	11	15	20	NPJ genomic medicine	NATURE PORTFOLIO	1.0	2013	GENETICS & HEREDITY
NPJ GENOM MED	2021.0	15	38	46	NPJ genomic medicine	NATURE PORTFOLIO	1.0	2013	GENETICS & HEREDITY
NPJ GENOM MED	2022.0	17	30	37	NPJ genomic medicine	NATURE PORTFOLIO	1.0	2013	GENETICS & HEREDITY
NPJ GENOM MED	2023.0	6	17	20	NPJ genomic medicine	NATURE PORTFOLIO	1.0	2013	GENETICS & HEREDITY
NPJ GENOM MED	2024.0	6	25	28	NPJ genomic medicine	NATURE PORTFOLIO	1.0	2013	GENETICS & HEREDITY
NPJ GENOM MED	2025.0	13	26	31	NPJ genomic medicine	NATURE PORTFOLIO	1.0	2013	GENETICS & HEREDITY
NPJ PARKINSONS DIS	2015.0	5	2	6	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PARKINSONS DIS	2016.0	4	2	5	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PARKINSONS DIS	2017.0	5	5	7	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PARKINSONS DIS	2018.0	6	12	16	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PARKINSONS DIS	2019.0	8	8	13	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PARKINSONS DIS	2020.0	8	8	15	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PARKINSONS DIS	2021.0	21	54	63	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PARKINSONS DIS	2022.0	35	77	88	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PARKINSONS DIS	2023.0	26	87	95	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PARKINSONS DIS	2024.0	38	132	144	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PARKINSONS DIS	2025.0	75	219	239	NPJ Parkinson's disease	NATURE PORTFOLIO	1.0	2013	NEUROSCIENCES
NPJ PRECIS ONCOL	2017.0	7	7	10	NPJ precision oncology	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ PRECIS ONCOL	2018.0	6	7	9	NPJ precision oncology	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ PRECIS ONCOL	2019.0	8	13	15	NPJ precision oncology	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ PRECIS ONCOL	2020.0	7	12	14	NPJ precision oncology	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ PRECIS ONCOL	2021.0	32	62	66	NPJ precision oncology	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ PRECIS ONCOL	2022.0	28	55	65	NPJ precision oncology	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ PRECIS ONCOL	2023.0	32	72	82	NPJ precision oncology	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ PRECIS ONCOL	2024.0	76	161	182	NPJ precision oncology	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ PRECIS ONCOL	2025.0	126	284	305	NPJ precision oncology	NATURE PORTFOLIO	1.0	2013	ONCOLOGY
NPJ VACCINES	2016.0	6	8	10	NPJ vaccines	NATURE PORTFOLIO	1.0	2013	IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
NPJ VACCINES	2017.0	18	22	28	NPJ vaccines	NATURE PORTFOLIO	1.0	2013	IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
NPJ VACCINES	2018.0	24	28	34	NPJ vaccines	NATURE PORTFOLIO	1.0	2013	IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
NPJ VACCINES	2019.0	12	34	37	NPJ vaccines	NATURE PORTFOLIO	1.0	2013	IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
NPJ VACCINES	2020.0	35	76	80	NPJ vaccines	NATURE PORTFOLIO	1.0	2013	IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
NPJ VACCINES	2021.0	54	101	110	NPJ vaccines	NATURE PORTFOLIO	1.0	2013	IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
NPJ VACCINES	2022.0	52	111	125	NPJ vaccines	NATURE PORTFOLIO	1.0	2013	IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
NPJ VACCINES	2023.0	56	127	134	NPJ vaccines	NATURE PORTFOLIO	1.0	2013	IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
NPJ VACCINES	2024.0	68	172	179	NPJ vaccines	NATURE PORTFOLIO	1.0	2013	IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
NPJ VACCINES	2025.0	96	203	219	NPJ vaccines	NATURE PORTFOLIO	1.0	2013	IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
NUTR DIABETES	2011.0	15	3	16	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2012.0	16	2	17	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2013.0	13	7	18	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2014.0	20	7	22	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2015.0	14	4	18	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2016.0	17	2	19	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2017.0	11	3	14	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2018.0	22	4	24	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2019.0	14	7	16	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2020.0	10	5	14	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2021.0	9	9	15	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2022.0	16	10	20	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2023.0	7	6	10	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2024.0	17	32	39	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR DIABETES	2025.0	14	11	20	Nutrition &amp; diabetes	SPRINGERNATURE	1.0	2013	ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2010.0	23	5	27	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2011.0	36	3	37	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2012.0	27	10	37	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2013.0	39	11	48	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2014.0	44	22	61	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2015.0	27	13	37	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2016.0	36	13	45	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2017.0	25	15	35	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2018.0	30	24	50	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2019.0	34	20	47	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2020.0	34	30	61	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2021.0	54	60	102	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2022.0	39	38	70	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2023.0	27	26	47	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2024.0	22	36	55	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
NUTR METAB CARDIOVAS	2025.0	18	36	50	Nutrition, metabolism, and cardiovascular diseases : NMCD	ELSEVIER SCI LTD	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2010.0	132	17	145	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2011.0	116	19	131	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2012.0	117	24	132	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2013.0	148	33	169	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2014.0	143	36	160	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2015.0	135	39	156	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2016.0	108	26	126	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2017.0	90	31	106	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2018.0	75	24	93	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2019.0	69	28	87	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2020.0	73	48	108	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2021.0	48	40	74	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2022.0	41	50	77	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2023.0	61	72	116	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2024.0	48	60	89	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2025.0	42	47	75	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
OBESITY	2026.0	9	12	20	Obesity (Silver Spring, Md.)	WILEY	0.0		ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
ONCOGENE	2010.0	478	137	501	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2011.0	390	96	393	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2012.0	409	153	419	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2013.0	496	163	500	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2014.0	487	185	493	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2015.0	501	254	514	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2016.0	510	275	524	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2017.0	542	355	561	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2018.0	414	293	426	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2019.0	448	334	469	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2020.0	409	340	443	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2021.0	377	363	420	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2022.0	333	336	378	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2023.0	180	210	229	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2024.0	181	219	233	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2025.0	218	284	299	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENE	2026.0	20	23	26	Oncogene	SPRINGERNATURE	1.0	2013	BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
ONCOGENESIS	2012.0	29	8	29	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2013.0	41	11	41	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2014.0	42	17	44	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2015.0	31	19	34	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2016.0	76	37	79	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2017.0	91	52	94	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2018.0	86	55	88	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2019.0	65	43	68	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2020.0	93	74	97	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2021.0	64	53	70	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2022.0	43	48	55	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2023.0	32	34	44	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2024.0	21	33	35	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
ONCOGENESIS	2025.0	38	41	46	Oncogenesis	SPRINGERNATURE	1.0	2013	ONCOLOGY
